pgen,n_attempts,t_exp_s,t_exp_rtt_s,t_exp_theoretical_ms,rtt_emp_us,t_vuelta_ns,w_real,E_N_real,rate_real_indiv,rate_real_rtt_indiv,w_fixed,E_N_fixed,rate_fixed_indiv
0.1,1,0.000379904,0.000379892,0.4,379.904,216810.0,0.7021601919570575,0.6352810334580957,1672.2146475375246,1672.2674693283768,0.6999238697750143,0.6321619218761158,1664.0043849923027
0.1,14,0.005381632,0.005356378,5.6000000000000005,384.4022857142857,218265.07142857142,0.7011392416813811,0.6338578990222874,117.78172476718724,118.33703652398829,0.6999238697750143,0.6321619218761158,117.46658297633799
0.1,43,0.016521984,0.01644349,17.2,384.23218604651163,218070.83720930232,0.7012754401413605,0.6340478314705366,38.376010500345274,38.55920072141233,0.6999238697750143,0.6321619218761158,38.26186503243895
0.1,13,0.004999936,0.004973037,5.2,384.61046153846155,218109.76923076922,0.7012481386023263,0.6340097607372507,126.80357523321312,127.4894517650383,0.6999238697750143,0.6321619218761158,126.4340027304581
0.1,3,0.001156096,0.001150107,1.2000000000000002,385.3653333333333,218055.0,0.701286546475231,0.6340633184519027,548.4521341237256,551.3081117251722,0.6999238697750143,0.6321619218761158,546.8074639788701
0.1,7,0.00269312,0.002680294,2.8000000000000003,384.7314285714285,218572.7142857143,0.7009235743777689,0.6335570939599257,235.25022797347526,236.37596993461375,0.6999238697750143,0.6321619218761158,234.73217750271647
0.1,2,0.000772096,0.000769295,0.8,386.048,218224.5,0.7011676884791033,0.6338975709195687,821.0087488078797,823.9980383592363,0.6999238697750143,0.6321619218761158,818.7607782919686
0.1,10,0.003850752,0.003823971,4.0,385.0752,218168.9,0.7012066744863836,0.6339519390239886,164.63068486986143,165.78366808325393,0.6999238697750143,0.6321619218761158,164.16583614735922
0.1,35,0.013464832,0.013395352,14.0,384.7094857142857,219108.9714285714,0.7005477998692993,0.6330328271894272,47.01379320510105,47.25764781615498,0.6999238697750143,0.6321619218761158,46.949113206619714
0.1,1,0.000384256,0.000384282,0.4,384.256,222082.0,0.6984681442142988,0.6301279182762272,1639.864877259502,1639.7539262214393,0.6999238697750143,0.6321619218761158,1645.1582327305646
0.1,3,0.001153536,0.001143066,1.2000000000000002,384.512,218670.0,0.7008553878440175,0.6334619767639401,549.1479908420198,554.1779536474185,0.6999238697750143,0.6321619218761158,548.0209736636879
0.1,41,0.015882752,0.015807617,16.400000000000002,387.3841951219512,221372.78048780488,0.6989636871544123,0.6308206345944308,39.71733831734141,39.90611833487811,0.6999238697750143,0.6321619218761158,39.80178761691398
0.1,11,0.004328704,0.004303844,4.4,393.51854545454546,219332.72727272726,0.7003910657407104,0.632814101182985,146.1901994645476,147.03462792401046,0.6999238697750143,0.6321619218761158,146.03953559220398
0.1,9,0.00348672,0.003470619,3.6,387.41333333333336,215606.66666666666,0.7030056332932324,0.636458458848924,182.53787480753374,183.3847100038708,0.6999238697750143,0.6321619218761158,181.3056172781628
0.1,1,0.000387072,0.000386982,0.4,387.072,215623.0,0.7029941509616613,0.6364424741227677,1644.2482900410457,1644.6306911504091,0.6999238697750143,0.6321619218761158,1633.1894889739267
0.1,1,0.000387072,0.000387182,0.4,387.072,216752.0,0.7022009184292473,0.6353377742513576,1641.394299384501,1640.9279725073934,0.6999238697750143,0.6321619218761158,1633.1894889739267
0.1,6,0.00233728,0.002324883,2.4000000000000004,389.5466666666667,214929.33333333334,0.7034819637412171,0.637121409599147,272.59096453961314,274.0445044327594,0.6999238697750143,0.6321619218761158,270.46905885307524
0.1,22,0.008476928,0.008436196,8.8,385.3149090909091,213550.22727272726,0.7044528092765469,0.6384716777660733,75.31875672013179,75.68241394179003,0.6999238697750143,0.6321619218761158,74.57441208373078
0.1,43,0.016563456,0.01648093,17.2,385.1966511627907,213398.86046511628,0.7045594481199867,0.6386199158475498,38.55595811934115,38.749021799592,0.6999238697750143,0.6321619218761158,38.16606400718037
0.1,10,0.003845888,0.003828491,4.0,384.5888,213564.1,0.7044430366626339,0.6384580921462298,166.01057860921324,166.76494528685842,0.6999238697750143,0.6321619218761158,164.37346118142696
0.1,1,0.000381696,0.000381582,0.4,381.696,212164.0,0.7054300181334139,0.6398295211305659,1676.2803936393516,1676.7811928512506,0.6999238697750143,0.6321619218761158,1656.1921578327144
0.1,46,0.0177024,0.017613117,18.400000000000002,384.83478260869566,213374.34782608695,0.704576718943089,0.6386439224925332,36.076685787945884,36.259562829937096,0.6999238697750143,0.6321619218761158,35.71052071335614
0.1,1,0.000395264,0.000395252,0.4,395.264,215457.0,0.7031108576771101,0.6366049350457919,1610.5816240431507,1610.630521909546,0.6999238697750143,0.6321619218761158,1599.3410021558143
0.1,1,0.000383232,0.000383302,0.4,383.232,214036.0,0.7041106884173688,0.6379959945576572,1664.7774574087164,1664.4734297177088,0.6999238697750143,0.6321619218761158,1649.554113111942
0.1,4,0.00155008,0.001534349,1.6,387.52,213170.25,0.7047205361956318,0.6388438146343861,412.13602822717934,416.3614761924348,0.6999238697750143,0.6321619218761158,407.82535215996324
0.1,10,0.003815424,0.003796201,4.0,381.5424,213176.4,0.7047162021776614,0.638837791171183,167.4355959314569,168.28344736519037,0.6999238697750143,0.6321619218761158,165.68589018576068
